"ID категории",Категория,ID,Название,"Название в чеке",Артикул,Штрихкод,"Цена продажи, ₽","Себестоимость, ₽","Единицы измерения для продажи","Единицы измерения для списания","Сколько единиц списания в единице продажи","Масса Нетто, гр.","Масса Брутто, гр.","Критический остаток","Желаемый остаток",Комментарий
2069772,Mediderma,51794181,"MEDIDERMA C-Defense MD Eye Cream / Крем для кожи вокруг глаз 15мл.","MEDIDERMA C-Defense MD Eye Cream / Крем для кожи вокруг глаз 15мл.",,,4800,3800,шт.,шт.,1,0,0,3,0,
1525986,Sesderma,51794187,"SESDERMA Hidraloe Eye Cream / Крем для кожи вокруг глаз 15мл.","SESDERMA Hidraloe Eye Cream / Крем для кожи вокруг глаз 15мл.",,,2800,1800,шт.,шт.,1,0,0,3,0,
1525986,Sesderma,51794196,"SESDERMA Sesretinal Eye gel / Крем для кожи вокруг глаз 15мл.","SESDERMA Sesretinal Eye gel / Крем для кожи вокруг глаз 15мл.",,,4800,3800,шт.,шт.,1,0,0,3,0,
1525986,Sesderma,51794214,"SESDERMA Salises Astringent Mask / Маска для лица 75мл.","SESDERMA Salises Astringent Mask / Маска для лица 75мл.",,,3800,2800,шт.,шт.,1,0,0,3,0,
1569759,Levissime,51806886,"LEVISSIME Sleeping eye mask / Ночная маска для глаз 30мл.","LEVISSIME Sleeping eye mask / Ночная маска для глаз 30мл.",,,2900,1450,шт.,шт.,1,0,0,0,0,
1569759,Levissime,51806916,"LEVISSIME Multiactive cream / укрепляющий крем мультиактив 50мл.","LEVISSIME Multiactive cream / укрепляющий крем мультиактив 50мл.",,,3400,1700,шт.,шт.,1,0,0,0,0,
1569759,Levissime,51806967,"LEVISSIME Альгинатная маска с вит.С","LEVISSIME Альгинатная маска с вит.С",,,500,0,шт.,шт.,1,0,0,0,0,
1525984,Angiopharm,51808176,"ANGIOPHARM Дорожный набор (Тоник, гель для умывания 50мл.)","ANGIOPHARM Дорожный набор (Тоник, гель для умывания 50мл.)",,,1800,900,шт.,шт.,1,0,0,0,0,
2070603,Zorya,51817236,"ZORYA Маска питательная липидно-протеиновая для волос 250мл.","ZORYA Маска питательная липидно-протеиновая для волос 250мл.",,,1070,534,шт.,шт.,1,250,250,0,0,
2070603,Zorya,51817278,"ZORYA Шампунь восстанавливающий для волос 250мл.","ZORYA Шампунь восстанавливающий для волос 250мл.",,,1070,534,шт.,шт.,1,250,250,0,0,
2070603,Zorya,51817341,"ZORYA Крем-сыворотка омолаживающая с пептидами 50мл.","ZORYA Крем-сыворотка омолаживающая с пептидами 50мл.",,,1230,617,шт.,шт.,1,50,50,0,0,
2070603,Zorya,51817371,"ZORYA Молочко для тела питательное 250мл.","ZORYA Молочко для тела питательное 250мл.",,,1000,498,шт.,шт.,1,250,250,0,0,
2070603,Zorya,51817380,"ZORYA Скраб для тела масляно-соляной антицеллюлитный 200гр.","ZORYA Скраб для тела масляно-соляной антицеллюлитный 200гр.",,,1000,498,шт.,шт.,1,200,200,0,0,
2070603,Zorya,51817431,"ZORYA Молочко для тела Orange mood с ПДРН 150мл.","ZORYA Молочко для тела Orange mood с ПДРН 150мл.",,,1750,875,шт.,шт.,1,150,150,0,0,
2070603,Zorya,51817458,"ZORYA Крем увлажняющий для кожи вокруг глаз с PDRN 15мл.","ZORYA Крем увлажняющий для кожи вокруг глаз с PDRN 15мл.",,,1750,875,шт.,шт.,1,15,15,0,0,
2070603,Zorya,51817488,"ZORYA Шампунь увлажняющий для сухих и ломких волос 250мл.","ZORYA Шампунь увлажняющий для сухих и ломких волос 250мл.",,,830,417,шт.,шт.,1,250,250,0,0,
2070603,Zorya,51817497,"ZORYA Бальзам восстанавливающий для поврежденных и пористых волос 250мл.","ZORYA Бальзам восстанавливающий для поврежденных и пористых волос 250мл.",,,1070,535,шт.,шт.,1,250,250,0,0,
2070603,Zorya,51817506,"ZORYA Молочко несмываемое мультифункциональное для всех типов волос 200мл.","ZORYA Молочко несмываемое мультифункциональное для всех типов волос 200мл.",,,830,417,шт.,шт.,1,200,200,0,0,
2070603,Zorya,51817527,"ZORYA Крем увлажняющий с мочевиной 5% 50мл.","ZORYA Крем увлажняющий с мочевиной 5% 50мл.",,,1000,500,шт.,шт.,1,50,50,0,0,
2070603,Zorya,51817938,"ZORYA Увлажняющий кондиционер для сухих, обезвоженных и ломких волос 250мл.","ZORYA Увлажняющий кондиционер для сухих, обезвоженных и ломких волос 250мл.",,,830,417,шт.,шт.,1,250,250,0,0,
2071098,"Философия профессионал",51835575,"ФИЛОСОФИЯ ПРОФЕССИОНАЛ Энзимный пилинг с AHA кислотами 150мл.","ФИЛОСОФИЯ ПРОФЕССИОНАЛ Энзимный пилинг с AHA кислотами 150мл.",,,3000,1500,шт.,шт.,1,150,150,0,0,
2071107,"Set Cabinet",51835800,"SET CABINET Multi-Vector Peeling | мультивекторный пилинг 50мл/","SET CABINET Multi-Vector Peeling | мультивекторный пилинг 50мл/",,,2000,980,шт.,шт.,1,50,50,0,0,
1624720,Skinosophy,51912114,"SKINOSOPHY Brightening cleansing gel / Гель для умывания 150мл.","SKINOSOPHY Brightening cleansing gel / Гель для умывания 150мл.",,,3800,0,шт.,шт.,1,150,150,0,0,
2073645,Letsquin,51915912,"LETSQUIN Milky jelly Cleanser / Молочное желе с пребиотиками для умывания 200мл.","LETSQUIN Milky jelly Cleanser / Молочное желе с пребиотиками для умывания 200мл.",,,2035,0,шт.,шт.,1,200,200,0,0,
1624720,Skinosophy,51915918,"SKINOSOPHY Nano Lifting lotion / Нанолифтинг лосьон 125мл.","SKINOSOPHY Nano Lifting lotion / Нанолифтинг лосьон 125мл.",,,3800,0,шт.,шт.,1,125,125,0,0,
1624720,Skinosophy,51915933,"SKINOSOPHY Dry skin protective cream SPF50 / Солнцезащитный крем для сухой и нормальной кожи 50мл.","SKINOSOPHY Dry skin protective cream SPF50 / Солнцезащитный крем для сухой и нормальной кожи 50мл.",,,2800,0,шт.,шт.,1,0,0,0,0,
1525984,Angiopharm,51915948,"ANGIOPHARM Cream camouflage / крем для лечения акне 3в1 100мл.","ANGIOPHARM Cream camouflage / крем для лечения акне 3в1 100мл.",,,2800,0,шт.,шт.,1,100,100,0,0,
1624720,Skinosophy,51915951,"SKINOSOPHY Serum Vit.K / Cывротка с витамином К 30мл.","SKINOSOPHY Serum Vit.K / Cывротка с витамином К 30мл.",,,2800,0,шт.,шт.,1,30,30,0,0,
1624720,Skinosophy,51916014,"SKINOSOPHY Nano White serum Vit.C / отбеливающая сыворотка с витамином С 50мл.","SKINOSOPHY Nano White serum Vit.C / отбеливающая сыворотка с витамином С 50мл.",,,0,0,шт.,шт.,1,50,50,0,0,
1624720,Skinosophy,51916020,"SKINOSOPHY Antioxidante eye serum / Антиоксидантаная крем-сыворотка для глаз 30мл.","SKINOSOPHY Antioxidante eye serum / Антиоксидантаная крем-сыворотка для глаз 30мл.",,,2800,0,шт.,шт.,1,30,30,0,0,
1624720,Skinosophy,51916029,"SKINOSOPHY Antiedemic sheet patches / Тканевые противоотечные матчи для глаз и губ 50шт.","SKINOSOPHY Antiedemic sheet patches / Тканевые противоотечные матчи для глаз и губ 50шт.",,,1700,0,шт.,шт.,1,0,0,0,0,
1624720,Skinosophy,51916041,"SKINOSOPHY Drainage mask / дренажная маска для лица 50мл.","SKINOSOPHY Drainage mask / дренажная маска для лица 50мл.",,,2800,0,шт.,шт.,1,50,50,0,0,
1624720,Skinosophy,51916059,"SKINOSOPHY Azulene cream / азелаиновый крем 50мл.","SKINOSOPHY Azulene cream / азелаиновый крем 50мл.",,,2800,0,шт.,шт.,1,50,50,0,0,
2073651,Sensilis,51916083,"SENSILIS Solar allergy / солнцезащитный флюид SPF50 40мл.","SENSILIS Solar allergy / солнцезащитный флюид SPF50 40мл.",,,3800,0,шт.,шт.,1,40,40,0,0,
2073651,Sensilis,51916098,"SENSILIS Photocorrection Oil control mattifying fluid / Матирующий флюид SPF50 40мл","SENSILIS Photocorrection Oil control mattifying fluid / Матирующий флюид SPF50 40мл",,,4800,0,шт.,шт.,1,40,40,0,0,
2073651,Sensilis,51916104,"SENSILIS Photocorrection fluido hidratante antirrugas / Укрепляющий и увлажняющий флюид SPF50 50мл.","SENSILIS Photocorrection fluido hidratante antirrugas / Укрепляющий и увлажняющий флюид SPF50 50мл.",,,4800,0,шт.,шт.,1,50,50,0,0,
1525983,Косметика,51916125,"Клеточная молодость | Сыворотка для лица с гиалуроновой кислотой, 40мл.","Клеточная молодость | Сыворотка для лица с гиалуроновой кислотой, 40мл.",,,4500,0,шт.,шт.,1,40,40,0,0,
1525983,Косметика,51916191,"Себо-контроль | SOS-корректор для локального наненсения, 15мл.","Себо-контроль | SOS-корректор для локального наненсения, 15мл.",,,2500,0,шт.,шт.,1,15,15,0,0,
1525984,Angiopharm,51916209,"ANGIOPHARM PR Reform Peeling-parsley / восстанавливающий пилинг с экстрактом петрушки 50мл.","ANGIOPHARM PR Reform Peeling-parsley / восстанавливающий пилинг с экстрактом петрушки 50мл.",,,0,0,шт.,шт.,1,50,50,0,0,
1525983,Косметика,51916215,"Phytomer homme, успокаивающий лосьон после бритья, 100мл.","Phytomer homme, успокаивающий лосьон после бритья, 100мл.",,,0,0,шт.,шт.,1,100,100,0,0,
2070603,Zorya,51916227,"ZORYA Hair obsession finish spray / спрей для всех типов волос 50мл.","ZORYA Hair obsession finish spray / спрей для всех типов волос 50мл.",,,0,0,шт.,шт.,1,50,50,0,0,
1525986,Sesderma,51916239,"SESDERMA Seskavel Anti-hair loss shampoo / шампунь для волос от выпадения 50мл.","SESDERMA Seskavel Anti-hair loss shampoo / шампунь для волос от выпадения 50мл.",,,0,0,шт.,шт.,1,50,50,0,0,
1525984,Angiopharm,51916245,"ANGIOPHARM Карбоксотерапия для всех типов кожи 400мл.","ANGIOPHARM Карбоксотерапия для всех типов кожи 400мл.",,,0,0,шт.,шт.,1,400,400,0,0,
1525986,Sesderma,52675752,"SESDERMA C-VIT Eye contour cream / кремя для кожи вокруг глаз с витамином С 15мл.","SESDERMA C-VIT Eye contour cream / кремя для кожи вокруг глаз с витамином С 15мл.",,,4800,2800,шт.,шт.,1,0,0,1,1,
1525986,Sesderma,52676073,"SESDERMA Sesmahal Concentrated serum RETINOL / сыворотка с ретинолом 30мл.","SESDERMA Sesmahal Concentrated serum RETINOL / сыворотка с ретинолом 30мл.",,,6200,0,шт.,шт.,1,0,0,1,1,
1525986,Sesderma,52676175,"SESDERMA Sesmahal Concentrated serum FRENCH MARITIME PINE 30мл.","SESDERMA Sesmahal Concentrated serum FRENCH MARITIME PINE 30мл.",,,6200,0,шт.,шт.,1,0,0,1,1,
1525986,Sesderma,52676223,"SESDERMA Sesmahal Concentrated serum B5 PANTHENOL 30мл","SESDERMA Sesmahal Concentrated serum B5 PANTHENOL 30мл",,,6200,0,шт.,шт.,1,0,0,1,1,
1525986,Sesderma,52676292,"SESDERMA DAESES Eye and lip contour cream IMMEDIATE FIRMING EFFECT 15мл.","SESDERMA DAESES Eye and lip contour cream IMMEDIATE FIRMING EFFECT 15мл.",,,3800,0,шт.,шт.,1,0,0,1,1,
2069772,Mediderma,52676322,"MEDIDERMA MELA 360 Bellis TRX Brighter / Солнцезащитный крем с тоном SPF50 30мл.","MEDIDERMA MELA 360 Bellis TRX Brighter / Солнцезащитный крем с тоном SPF50 30мл.",,,6200,0,шт.,шт.,1,0,0,1,1,
1525986,Sesderma,52676478,"SESDERMA SENSYSES CLEANSER classic / очищающий гель для умывания 250мл.","SESDERMA SENSYSES CLEANSER classic / очищающий гель для умывания 250мл.",,,3500,0,шт.,шт.,1,0,0,1,1,
1525986,Sesderma,52676490,"SESDERMA SENSYSES Cleanser sebum 250мл.","SESDERMA SENSYSES Cleanser sebum 250мл.",,,3500,0,шт.,шт.,1,0,0,1,1,
1525986,Sesderma,52676538,"SESDERMA SENSYSES Cleanser hyaluronic 250мл.","SESDERMA SENSYSES Cleanser hyaluronic 250мл.",,,3500,0,шт.,шт.,1,0,0,1,1,
1511296,"Сертификаты Сеть Студия косметологии и лазерной эпиляции",52808268,"Сертификат 500руб (Бонус)","Сертификат 500руб (Бонус)",,,500,0,шт.,шт.,1,0,0,0,0,
1511296,"Сертификаты Сеть Студия косметологии и лазерной эпиляции",52809420,"Сертификат 1000руб (Бонус)","Сертификат 1000руб (Бонус)",,,1000,0,шт.,шт.,1,0,0,0,0,
1511296,"Сертификаты Сеть Студия косметологии и лазерной эпиляции",52812051,"Сертификат 2000руб (Бонус)","Сертификат 2000руб (Бонус)",,,2000,0,шт.,шт.,1,0,0,0,0,
1511296,"Сертификаты Сеть Студия косметологии и лазерной эпиляции",52813143,"Сертификат 3000руб (Бонус)","Сертификат 3000руб (Бонус)",,,3000,0,шт.,шт.,1,0,0,0,0,
1511296,"Сертификаты Сеть Студия косметологии и лазерной эпиляции",52815651,"Сертификат 5000руб (Бонус)","Сертификат 5000руб (Бонус)",,,5000,0,шт.,шт.,1,0,0,0,0,
1511296,"Сертификаты Сеть Студия косметологии и лазерной эпиляции",52816578,"Сертификат 10000руб (Бонус)","Сертификат 10000руб (Бонус)",,,10000,0,шт.,шт.,1,0,0,0,0,
1525984,Angiopharm,52848933,"ANGIOPHARM CL24  Multi-acid cleansing foam / Мультикислотная очищающая пенка 160мл.","ANGIOPHARM CL24  Multi-acid cleansing foam / Мультикислотная очищающая пенка 160мл.",,,2900,0,шт.,шт.,1,0,0,1,1,
1525984,Angiopharm,52849167,"ANGIOPHARM AA17 Anti acne cream / Крем для проблемной кожи 50мл.","ANGIOPHARM AA17 Anti acne cream / Крем для проблемной кожи 50мл.",,,3100,0,шт.,шт.,1,0,0,2,2,
1511296,"Сертификаты Сеть Студия косметологии и лазерной эпиляции",52928547,"Сертификат 1500руб (Бонус)","Сертификат 1500руб (Бонус)",,,1500,0,шт.,шт.,1,0,0,0,0,
1368146,"Абонементы Сеть Студия косметологии и лазерной эпиляции",52963248,"Ручной массаж тела оздоровительный 90 мин 12 процедур (КД)","Ручной массаж тела оздоровительный 60 мин 6 процедур (КД) (2)",,,43200,0,шт.,шт.,1,0,0,0,0,
1511296,"Сертификаты Сеть Студия косметологии и лазерной эпиляции",52976040,"Сертификат 200руб (Бонус)","Сертификат 200руб (Бонус)",,,200,0,шт.,шт.,1,0,0,0,0,
1511296,"Сертификаты Сеть Студия косметологии и лазерной эпиляции",52976046,"Сертификат 100руб (Бонус)","Сертификат 100руб (Бонус)",,,100,0,шт.,шт.,1,0,0,0,0,
1525984,Angiopharm,53060946,"ANGIOPHARM AA16 Oil-free biome cream / Биом-баланс крем 50мл.","ANGIOPHARM AA16 Oil-free biome cream / Биом-баланс крем 50мл.",,,2600,1300,шт.,шт.,1,0,0,2,2,
1368146,"Абонементы Сеть Студия косметологии и лазерной эпиляции",53628693,"Массаж спины 12 сеансов","Массаж спины 10 сеансов (2)",,,23460,0,шт.,шт.,1,0,0,0,0,
1368146,"Абонементы Сеть Студия косметологии и лазерной эпиляции",53628846,"Криолиполиз 4 насадки 4 процедуры","Криолиполиз 4 насадки 4 процедуры",,,27200,0,шт.,шт.,1,0,0,0,0,
1525984,Angiopharm,54200919,"ANGIOPHARM CL07 Silk amino acids cleansing gel / гель для умывания с аминокислотами шелка 400мл.","ANGIOPHARM CL07 Silk amino acids cleansing gel / гель для умывания с аминокислотами шелка 400мл.",,,3580,1790,шт.,шт.,1,0,0,0,0,
1525984,Angiopharm,54201069,"ANGIOPHARM CL10 Lactic acid cleansing gel / гель для умывания с молочной кислотой 400мл.","ANGIOPHARM CL10 Lactic acid cleansing gel / гель для умывания с молочной кислотой 400мл.",,,3780,1890,шт.,шт.,1,0,0,0,0,
1525984,Angiopharm,54201147,"ANGIOPHARM AG06 Multipeptide anti aging cream / мультипептидный омолаживающий крем 200мл.","ANGIOPHARM AG06 Multipeptide anti aging cream / мультипептидный омолаживающий крем 200мл.",,,7660,3830,шт.,шт.,1,0,0,0,0,
1368146,"Абонементы Сеть Студия косметологии и лазерной эпиляции",54255939,"Массаж антицеллюлитный 40мин 10 сеансов","Массаж антицеллюлитный 40мин 10 сеансов",,,29750,0,шт.,шт.,1,0,0,0,0,
1368146,"Абонементы Сеть Студия косметологии и лазерной эпиляции",54538821,"Глубокий пилинг MeLine (Испания)","Глубокий пилинг MeLine (Испания)",,,24750,0,шт.,шт.,1,0,0,0,0,
1368146,"Абонементы Сеть Студия косметологии и лазерной эпиляции",54574974,"Массаж лица пластический  + ШГО (5 посещений)","Массаж лица пластический  + ШГО (5 посещений)",,,11250,0,шт.,шт.,1,0,0,0,0,
1525984,Angiopharm,54593214,"ANGIOPHARM Liposomal retinol tonic / липосомальный тоник с ретинолом 50мл.","ANGIOPHARM Liposomal retinol tonic / липосомальный тоник с ретинолом 50мл.",,,1100,0,шт.,шт.,1,0,0,3,3,
